id,name,link,status,location,about,details,images,highlights
2079,Al Warqa Western Residence,https://www.bayut.com/buildings/al-warqa-western-residence/,Ready,None,"Al Warqa Western Residence is one of the newly launched projects in Al Warqaa. It is a low-rise building that has eight floors with 1, 2 and 3-bedroom apartments. The building features basic amenities including a gymnasium, a swimming pool and a kids play area. There are several bus stops available within walking distance. Also, City Centre Mirdif is located at an 11-minute drive while it takes only 8 minutes to reach Dragon Mart from Al Warqa Western Residence.","['Type of building :  Residential', 'Location :  Al Warqa', 'Number of floors :  8 floors', 'Unit type :  1, 2 and 3-bedroom apartments', 'Amenities :  Gymnasium, swimming pool, kids play area and more']","['https://assets.bayut.com/content/Al_Warqa_Building_05102021_2_4964653a0a.jpg?w=3840', 'https://assets.bayut.com/content/Dragon_Mart_05102021_7bd3db3a2e.jpg?w=3840']","['Parking', 'Gym', 'Pet-friendly?', 'Renting property', 'Getting around', 'Restaurants nearby']"
2080,Zam Zam Building,https://www.bayut.com/buildings/zam-zam-building/,Ready,None,"Standing 7-storey tall in Al Warqaa area, Zam Zam Building is a humble residential development with all the standard features. The structure boasts covered parking along with a list of other facilities. The building has 24-hour security along with maintenance service that adds to the experience of residents.","['Type of building :  Residential', 'Location :  Al Warqaa', 'Number of floors :  7', 'Unit type :  2-bed', 'Amenities :  Gymnasium, swimming pool, security, maintenance, parking and more']",['https://assets.bayut.com/content/Zam_Zam_Building_Cover_1_9_22_6928858bc6.jpg?w=3840'],"['Parking', 'Gym', 'Pet-friendly?', 'Renting property', 'Getting around', 'Restaurants nearby']"
2081,EIBFS 3 Building,https://www.bayut.com/buildings/eibfs-3-building/,Ready, Al Warqaa,"EIBFS 3 Building is a seven-storey residential building in Al Warqaa. It features 2-bedroom apartments with different facilities including a gym, pool, play area, lobby, CCTV cameras, high-speed lifts and covered car parking. The building is close to Sharjah International American High School, Dubai that offers education from Kindergarten to High School.","['Type of building :  Residential ', 'Location :  Al Warqaa', 'Number of floors :  Seven storeys', 'Unit type :  2-bedroom apartments', 'Amenities :  Gym, pool, and children’s play area']","['https://assets.bayut.com/content/EIBFS_3_Building_Al_Warqaa_Cover_8_9_22_5c17d66b53.jpg?w=3840', 'https://assets.bayut.com/content/EIBFS_3_Building_453628fd7e.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2082,Al Shama Building,https://www.bayut.com/buildings/al-shama-building-al-warqaa/,Ready, Al Warqaa,"Al Shama Building is a residential building in Al Warqaa, Dubai. It features 1-bedroom apartments with various facilities. The building has a gym, swimming pool, CCTV cameras and high-speed elevators. It also has a lobby and covered parking. Al Shama Building is close to Sharjah American International School that offers education from Kindergarten to High School.","['Type of building :  Residential ', 'Location :  Al Warqaa', 'Unit Type :  1-bedroom apartments', 'Amenities :  Gym, pool, CCTV cameras and covered parking']","['https://assets.bayut.com/content/Al_Shama_Building_Al_Warqaa_Cover_12_8_22_8ea070771b.jpg?w=3840', 'https://assets.bayut.com/content/Burj_Khalifa_Al_Shama_Building_d2544e2c0d.jpg?w=3840']","['parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2083,Asma Residence,https://www.bayut.com/buildings/asma-residences/,Ready, Al Warqaa,"Asma Residence is a residential building in Al Warqaa 1, Dubai. Located on Al Warqaa Street, the 6-storey tower is close to Al Awir Road and Sheikh Mohammed Bin Zayed Road. Apartment types offered for rent and sale include 1 and 2-bedroom units. Residents will find a good set of facilities, including parking, security, high-speed elevators and fitness options.",[],"['https://assets.bayut.com/content/Asma_Residence_21022022_1_e721c84817.jpg?w=3840', 'https://assets.bayut.com/content/Asma_Residence_Parking_21022022_51e6db3735.jpg?w=3840', 'https://assets.bayut.com/content/Dragon_Mart_21022022_1_407edc50a3.jpg?w=3840', 'https://assets.bayut.com/content/City_Centre_Mirdif_cc2f8f5899.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2084,Kenda Building,https://www.bayut.com/buildings/kenda-building/,Ready, Al Warqaa,"Kenda Building is a 7-storey residential tower in Al Warqaa, Dubai. The building is located on Al Warqaa Street, near Sheikh Mohammed Bin Zayed Road. It offers 2-bedroom apartments and facilities like covered parking, well-maintained elevators, 24-hour security and a gymnasium.",[],"['https://assets.bayut.com/content/Kenda_Building_23022022_b154ecf686.jpg?w=3840', 'https://assets.bayut.com/content/Kenda_Building_Parking_1ce6c5d4a1.jpg?w=3840', 'https://assets.bayut.com/content/Star_Body_Gym_Kenda_Building_Al_Warqaa_23022022_0cc3a39bd9.jpg?w=3840', 'https://assets.bayut.com/content/Kenda_Building_Restaurant_and_Gym_14022022_3_65cb251bd2.jpg?w=3840', 'https://assets.bayut.com/content/City_Centre_Mirdif_23022022_b52a906bdb.jpg?w=3840']","['Parking', 'Gym', 'Getting around', 'Restaurants nearby']"
2085,Al Shawi Building Al Warqa,https://www.bayut.com/buildings/al-shawi-building-al-warqa/,Ready,None,"Al Shawi Building is a residential tower in Al Warqaa 1, Dubai. It has 8 floors and offers 1 and 2-bedroom apartments for rent and sale. Building’s facilities include covered parking, high-speed elevators, a 24-hour security system and fitness options. It is also called Al Shawi Plaza and Al Shawi Park Building.",[],"['https://assets.bayut.com/content/Al_Shawi_Building_Warqa_21022022_f26982d717.jpg?w=3840', 'https://assets.bayut.com/content/City_Centre_Mirdif_71cfebdcd4.jpg?w=3840', 'https://assets.bayut.com/content/Dragon_Mart_21022022_2851989f0b.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2086,Amaya Plaza,https://www.bayut.com/buildings/amaya-plaza-nad-al-hamar/,Ready, Nad Al Hamar,"Amaya Plaza is an office building in Nad Al Hamar, Dubai. Located off 9th Street, just a few minutes away from Ras Al Khor Road, it is surrounded by residential villas. The building has a u-shaped architecture with wavy canopies and roofs. The two floors above ground level offer offices for rent and sale while the ground floor has retail shops.",[],['https://assets.bayut.com/content/Amaya_Plaza_04102021_957964d5da.jpg?w=3840'],"['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2087,Saleh Bin Lahej,https://www.bayut.com/buildings/saleh-bin-lahej-nad-al-hamar/,Ready, Nad Al Hamar,"Saleh Mohammad Bin Lahej or Saleh Bin Lahej Building is a low-rise commercial building located in Nad Al Hamar area, Dubai. The building has shops and offices available for rent. Additionally, there are several amenities available for workers in the building. Some amenities include gym, safe parking spaces, front desk and more.","['Type of building :  Commercial', 'Location :  Nad Al Hamar', 'Developer :  Saleh Bin Lahej Group', 'Number of floors :  G 2', 'Unit type :  offices and shops', 'Amenities :  CCTV security, gym, reception and more']","['https://assets.bayut.com/content/Saleh_bin_Lahej_Building_Nad_Al_Hamar_Cover_27_7_22_3efaec00a7.jpg?w=3840', 'https://assets.bayut.com/content/Saleh_Bin_Lahej_Building_19052022_2_a1e0172f06.jpg?w=3840']","['Parking', 'Gym', 'Getting around', 'Restaurants nearby']"
2089,Hassani 20,https://www.bayut.com/buildings/hassani-20/,Ready, Nad Al Hamar,"Hassani 20 is a residential building in Nad Al Hamar, Dubai. The 12-storey tower overlooks Sheikh Mohammed Bin Zayed Road and offers studio, 1, 2 and 3-bedroom apartments for rent and sale. Facilities include parking, security, well-maintained elevators and fitness options.",[],"['https://assets.bayut.com/content/Hassani_20_21042022_4419bd784e.jpg?w=3840', 'https://assets.bayut.com/content/Hassani_20_Parking_Spaces_19042022_2_221508a4e4.jpg?w=3840', 'https://assets.bayut.com/content/Spicy_Falcon_Restaurant_21042022_49c64009ce.jpg?w=3840', 'https://assets.bayut.com/content/City_Centre_Mirdif_21042022_e7051d6013.jpg?w=3840', 'https://assets.bayut.com/content/ras_al_khor_sanctuary_b12b7e4e3d.jpg?w=3840']","['Parking', 'Gym', 'Pet-friendly?', 'Renting property', 'Getting around', 'Restaurants nearby']"
2090,Al Fattan Sky Tower 1,https://www.bayut.com/buildings/al-fattan-sky-tower-1/,Ready, Umm Ramool,"Al Fattan Sky Tower 1 is a 20-storey residential building located in Umm Ramool. Developed by Al Fattan Properties, the building offers 1, 2, and 3-bedroom apartments. The building is a part of a twin tower, Al Fattan Sky Towers that offers modern amenities to its residents including gym, swimming pool and kids’ play area.","['Type of building :  Residential', 'Location :  Umm Ramool', 'Developer :  Al Fattan Properties', 'Number of floors :  20 storeys above the ground', 'Unit type :  1, 2 and 3-bedroom apartments', 'Amenities :  Gym, pool and kids play area']","['https://assets.bayut.com/content/Al_Fattan_Sky_Tower_1_21062021_v1_46afcebe32.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Mall_Al_Fattan_Sky_Tower_1_db82a55fb2.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2091,AJD Building,https://www.bayut.com/buildings/ajd-building/,Ready, Umm Ramool,"Located in Umm Ramool, AJD Building is a commercial tower. It features a number of units, divided into showrooms, warehouses and offices. It was developed by AJD Real Estate. The building offers well-illuminated office spaces, fitted with large glass windows. Units in this building light up space with natural light and provide a clear view of the surroundings.",[],['https://assets.bayut.com/content/AJD_Building_Cover_16_06_13c5e01a98.jpg?w=3840'],"['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2092,Al Fattan Sky Towers,https://www.bayut.com/buildings/al-fattan-sky-towers/,Ready, Umm Ramool,Al Fattan Sky Towers is a two-tower residential apartment complex in Umm Ramool. The parent community is close to the Dubai International Airport and offers multiple residential and commercial buildings. The complex is developed by Al Fattan Properties and features two towers: the 17-storey Al Fattan Sky Tower 1 and the 22-storey Al Fattan Sky Tower 2. Both elegant towers showcase modern architecture and are connected by a podium at the ground level.,"['Type of building :  Residential', 'Location :  Umm Ramool', 'Developer :  Al Fattan Properties', 'Number of floors :  17 and 22', 'Unit type :  1, 2 and 3-bedroom apartments', 'Type of ownership :  Leasehold', 'Amenities :  Gym, premium health club, spa, kids’ play area, spa, a posh resort with landscaped gardens at the podium level, daycare and a full-size outdoor pool']","['https://assets.bayut.com/content/Al_Fattan_Sky_Towers_Cover_04_03_23bda2c1ad.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Dolphinarium_12072021_33cb0df9ce.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Festival_City_Mall_08092020_eaa4bb1331.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Garden_Glow_f2a6b7b1a6.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2093,Al Fattan Sky Tower 2,https://www.bayut.com/buildings/al-fattan-sky-tower-2/,Ready, Umm Ramool,"Al Fattan Sky Tower 2 is in Umm Ramool. It is a two-part complex named Al Fattan Sky Towers. It has built with two things in mind only, luxury and comfort. It’s a great location and gives a full view of the community. The facilities are amazing and there is also a retail podium in the buildings. There are 1, 2 and 3-bedroom apartments available. Dubai International Airport is less than ten minutes away. The building has parking, play areas, a gym and a swimming pool; amongst many other amenities.","['Type of building :  Residential', 'Location :  Umm Ramool', 'Unit type :  1, 2 and 3-bedroom apartments', 'Amenities :  Parking, Gym, Swimming pool, Security, CCTV camera, Courtyard, Pet-friendly, Fire extinguisher,']","['https://assets.bayut.com/content/Al_Fattan_Sky_Tower_2_Cover_09_06_dc8ad9df0c.jpg?w=3840', 'https://assets.bayut.com/content/Um_Ramool_Al_Fattan_Sky_Tower_2_Parking_Spaces_20210601_1_e2894fcd37.jpg?w=3840', 'https://assets.bayut.com/content/zabeel_park_aa0c9b2327.jpg?w=3840']","['Parking', 'Gym', 'Pet-Friendly', 'Renting Property', 'Getting Around']"
2094,Al Muhairbi Building,https://www.bayut.com/buildings/al-muhairbi-building/,Ready, Al Garhoud,Al Muhairbi Building is a 5-storey residential building in Al Garhoud. The parent community offers a variety of residential and commercial properties. Al Muhairbi Building is developed by Al Muhareibi Real Estate. Facilities include an outdoor kid’s play area and underground parking.,[],"['https://assets.bayut.com/content/Al_Muhairbi_Building_14042022_14e4e2ed59.jpg?w=3840', 'https://assets.bayut.com/content/Al_Muhairibi_Building_Parking_14042022_47b9f13697.jpg?w=3840', 'https://assets.bayut.com/content/Al_Muhairibi_Building_Restaurant_14042022_dd2c9d797e.jpg?w=3840', 'https://assets.bayut.com/content/City_Centre_Deira_22042022_1_1b19abe01a.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2095,Makeen Building,https://www.bayut.com/buildings/makeen-building/,Ready, Al Garhoud,"Makeen Building is a 5-storey commercial building in Al Garhoud, a mixed-use community in Dubai. The elegant office tower with high glass ceilings and a central atrium structure is developed by Makeen Properties. You can find a spacious lobby and seating area inside decorated with natural plants.",[],"['https://assets.bayut.com/content/Makeen_Building_Al_Garhoud_Cover_01042022_6c55e1a7de.jpg?w=3840', 'https://assets.bayut.com/content/Makeen_Building_Parking_Spaces_01042022_89241099a1.jpg?w=3840', 'https://assets.bayut.com/content/Makeen_Building_Street_View_25032022_6_e1f1fcda44.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2096,UAE Enterprises Building,https://www.bayut.com/buildings/uae-enterprises-building/,Ready, Al Garhoud,"UAE Enterprises Building is a commercial building in Al Garhoud. It is a low-rise building that has five storeys above the ground. It offers fitted, partitioned and services offices. It is a few minutes away from City Centre Deira and The Dubai Frame.","['Type of building :  Commercial', 'Location :  Al Garhoud', 'Number of floors :  Five storeys', 'Unit type :  Fitted offices']",['https://assets.bayut.com/content/UAE_Enterprises_building_Al_Garhoud_Cover_29_10_d182dce6ce.jpg?w=3840'],"['Parking', 'Renting property', 'Getting around', 'Restaurants nearby']"
2097,Bin Thani Avenue Building,https://www.bayut.com/buildings/bin-thani-avenue-building/,Ready, Al Garhoud,Bin Thani Avenue Building is in Al Garhoud. Bin Thani Avenue Office Tower and Bin Thani Avenue Residential Tower combine together to create a two-building mixed-use complex. Both buildings have 10 floors each. It offers office spaces and 1 and 2-bedroom apartments. There is security and CCTV camera surveillance throughout the property.,[],"['https://assets.bayut.com/content/Bin_Thani_Avenue_Building_Cover_30_07_e361500f40.jpg?w=3840', 'https://assets.bayut.com/content/3_b40efcde8b.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Buying property', 'Getting around', 'Restaurants nearby', 'FAQs']"
2098,Emitac Building,https://www.bayut.com/buildings/emitac-building/,Ready, Al Garhoud,"Emitac Building is a low-rise commercial project in Dubai’s Al Garhoud area. It has four floors above ground and offers an assortment of offices for rent and sale. Located on Sheikh Rashid Road, the tower has a covered parking area, well-maintained elevators and 24-hour security.",[],"['https://assets.bayut.com/content/Emitac_Building_Cover_16082021_5de61286aa.jpg?w=3840', 'https://assets.bayut.com/content/Sayad_Bahar_Restaurant_16082021_b33f4283f6.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2099,Dana Al Garhoud Building,https://www.bayut.com/buildings/dana-al-garhoud-building/,Ready,None,"Dana Al Garhoud is a low-rise residential building that stands 5-storey tall. Featuring a modern exterior design, the development boasts a comfortable lifestyle with access to a set of facilities. Renters can find a range of apartment types including studios, 1-bed, 2-bed and 3-bed units. The layout of the building includes a sizable pool, fitted gymnasium and a small garden with a fountain where tenants can relax with their friends and family. The building also has retail outlets on the ground floor that enhances the experience of tenants by providing several products within a close proximity.","['Type of building :  Residential', 'Location :  Al Garhoud, Deira', 'Number of floors :  5', 'Unit type :  Studio, 1-bed, 2-bed and 3-bed', 'Amenities :  Swimming pool, gymnasium, kids’ play area, building lobby, safe parking spaces and more.']",['https://assets.bayut.com/content/Dana_Al_Garhoud_Building_Cover_31_05_57cde2b3aa.jpg?w=3840'],"['Parking', 'Gym', 'Getting around', 'Restaurants nearby']"
2100,Garhoud Views,https://www.bayut.com/buildings/garhoud-views-al-garhoud/,Ready, Al Garhoud,"Garhoud View is a mid-rise mixed-use tower located in the area of Al Garhoud. Consisting of 10 floors in total, this building features multiple retail space and apartment units. The residential section is divided into 2 and 3-bedroom apartments, while the retail space offers both ground and mezzanine levels to business owners.",[],"['https://assets.bayut.com/content/Garhoud_Views_28062021_v1_d3a46e8e1b.jpg?w=3840', 'https://assets.bayut.com/content/Garhoud_Views_Office_and_Residential_20210624_4_098db82a7e.jpg?w=3840', 'https://assets.bayut.com/content/Dolphinarium_f86539e001.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2101,Al Fattan Plaza,https://www.bayut.com/buildings/al-fattan-plaza/,Ready, Deira,"Located in Deira, Al Fattan Plaza is an 11-storey commercial tower, featuring a wide range of office units and retail options. This building was developed by Al Fattan Properties in 2000. It is located in proximity to Dubai International Airport, which makes it an ideal opportunity for business owners. The tower features spacious offices and prayers, along with a 24-hour CCTV surveillance system. Offices for sale in Al Fattan Plaza present good investment opportunities.","['Type of building :  Commercial', 'Location :  Deira', 'Developer :  Al Fattan Properties', 'Date of completion :  2000', 'Number of floors :  11', 'Unit type :  Offices', 'Amenities :  Pantries, washrooms, prayer rooms, CCTV surveillance system']","['https://assets.bayut.com/content/Al_Fattan_Plaza_Cover29_12_2ee4d9db3d.jpg?w=3840', 'https://assets.bayut.com/content/Deira_Al_Fattan_Plaza_Parking_Spaces_20202112_1_131eeb60e0.jpg?w=3840']","['Parking', 'Gym', 'Getting around', 'Restaurants nearby']"
2102,Garhoud Atrium,https://www.bayut.com/buildings/garhoud-atrium/,Ready, Al Garhoud,"Garhoud Atrium, Al Garhoud is a residential property that offers 1, 2 and 3-bedroom apartments along with 4-bedroom villas. The building offers security and CCTV camera surveillance for safety. There is a children’s play area as well.",[],"['https://assets.bayut.com/content/Cover_Image_Garhoud_Atrium_090321_eb62f5b63e.jpg?w=3840', 'https://assets.bayut.com/content/zabeel_park_0487fda504.jpg?w=3840']","['Parking', 'Gym', 'Pet-Friendly', 'Getting Around', 'Supermarkets', 'Major Landmarks']"
2108,Al Meena Residences,https://www.bayut.com/buildings/al-meena-residence/,Ready, Al Mina,"Al Meena Residences is a five-storey residential building in Al Mina, Dubai. It was developed by Asteco Properties and offers 2-bedroom apartments. The building provides various facilities including covered car parking, high-speed elevators, a gym, pool, sauna and jacuzzi. It also has a CCTV surveillance system. It is located a few minutes away from New Academy School that offers education from Kindergarten to High School.","['Type of building :  Residential ', 'Location :  Al Mina', 'Developer :  Asteco Properties', 'Number of floors :  Five storeys', 'Unit type :  2-bedroom apartments', 'Amenities :  Gym, pool, sauna, jacuzzi, covered parking and high-speed elevators']","['https://assets.bayut.com/content/Al_Meena_Residences_Al_Mina_Cover_22_8_22_da6c26d3f6.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Frame_AL_Meena_Residence_d849aa03e2.jpg?w=3840']","['Parking', 'Gym', 'Renting apartments', 'Getting around', 'Restaurants nearby']"
2109,Wasl Port Views,https://www.bayut.com/buildings/wasl-port-views/,Ready, Al Mina,"Wasl Port Views, Dubai is a mixed-use leasehold development, made up of 10 mid-rise residential buildings, two hotels and 19 retail outlets. The development is a project of Wasl Properties and spans 941,185 sq. ft. Launched in 2016, the project is expected to be completed by 2020.",[],"['https://assets.bayut.com/content/Wasl_Port_Views_Vector_Cover_19_10_2020_528b39c134.jpg?w=3840', 'https://assets.bayut.com/content/Port_Rashid_20_10_2020_fd3eee055e.jpg?w=3840', 'https://assets.bayut.com/content/ADCB_Metro_Station_20_10_2020_b42727db95.jpg?w=3840', 'https://assets.bayut.com/content/Bar_B_Q_Nation_in_Al_Hudaiba_Awards_Building_20_10_2020_ccd2f70087.jpg?w=3840', 'https://assets.bayut.com/content/Pastryology_Cafe_on_Port_Rashid_20_10_2020_86e0561865.jpg?w=3840', 'https://assets.bayut.com/content/Spinneys_Jumeirah_20_10_2020_17ce39542f.jpg?w=3840', 'https://assets.bayut.com/content/Hilton_Garden_Inn_20_10_2020_1_52783f9390.jpg?w=3840', 'https://assets.bayut.com/content/Al_Mina_Etihad_Museum_20_10_2020_91239a3259.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Mall_20_10_2020_d5fa37ea08.jpg?w=3840']","['Parking', 'Fitness facilities', 'Lifestyle amenities', 'Apartment types', 'Renting an apartment', 'Getting around', 'Restaurants nearby', 'Landmarks nearby']"
2111,Wasl Quartz,https://www.bayut.com/buildings/wasl-quartz/,Ready, Al Karama,"Al Wasl Quartz is a low-rise residential project in Al Karama, Bur Dubai. One can find 1, 2 and 3-bedroom apartments in various configurations.",[],"['https://assets.bayut.com/content/Wasl_Quartz_02112021_91a52e6239.jpg?w=3840', 'https://assets.bayut.com/content/Wasl_Quartz_Parking_02112021_c855eb35a6.jpg?w=3840', 'https://assets.bayut.com/content/Wasl_Quartz_Restaurant_02112021_3be942d28d.jpg?w=3840', 'https://assets.bayut.com/content/Zabeel_Park_Dubai_02112021_835af47fad.jpg?w=3840']","['Parking', 'Gym', 'Pet-friendly?', 'Renting property', 'Getting around', 'Restaurants nearby']"
2112,Al Yousuf Building,https://www.bayut.com/buildings/al-yousuf-building-al-karama/,Ready, Al Karama,"Al Yousuf Building is a low-rise residential development in Al Karama offering 1-bedroom apartments. Facilities in the 4-storey building include 24-hour security, high-speed elevators and covered parking. Those looking to rent apartments in Al Yousuf Building can expect moderate prices. Investors can consider buying apartments in Al Yousuf Building for rental earning.",[],"['https://assets.bayut.com/content/Al_Yousuf_Building_10092021_a6f2a56c85.jpg?w=3840', 'https://assets.bayut.com/content/Al_Yousuf_Building_Parking_10092021_fb2e5f6661.jpg?w=3840', 'https://assets.bayut.com/content/Burjuman_Mall_10092021_59aa5db725.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Garden_Glow_d608b7a549.jpg?w=3840']","['Parking', 'Gym', 'Getting around', 'Restaurants nearby']"
2113,Al Telal 7 Building,https://www.bayut.com/buildings/al-telal-7-building-karama/,Ready, Al Karama,"Al Telal 7 Building is a residential tower in Al Karama offering studio, 1 and 2-bedroom apartments on its 5 floors. Basic facilities include 24-hour security, high-speed elevators and covered parking. It also has a gymnasium and swimming pool allowing residents to pursue their fitness goals.",[],"['https://assets.bayut.com/content/Al_Telal_7_01072021_5c709b1017.jpg?w=3840', 'https://assets.bayut.com/content/Al_Telal_7_Parking_11f0dd5cfb.jpg?w=3840', 'https://assets.bayut.com/content/Al_Telal_7_Street_Views_d6acce4fb3.jpg?w=3840', 'https://assets.bayut.com/content/Al_Telal_7_new_era_Supermarket_2bf37b84bd.jpg?w=3840', 'https://assets.bayut.com/content/Burjuman_Mall_21062021_0526fd525f.jpg?w=3840', 'https://assets.bayut.com/content/Zabeel_Park_Dubai_01072021_afc2040142.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Garden_Glow_5aa71a32a0.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2114,Al Kifaf Commercial Building,https://www.bayut.com/buildings/al-kifaf-commercial-building/,Ready, Bur Dubai,"The six-storey Al Kifaf Commercial Building is a popular development in Bur Dubai as it features a number of commercial units along with a wide variety of amenities to help business owners in conducting their day-to-day activities. To accommodate the varying needs of businesses, the tower comes with shell-and-core and fully fitted offices. Some of these facilities in this tower include a high-tech security system and round-the-clock concierge service.","['Type of building :  Commercial', 'Location :  Bur Dubai', 'Number of floors :  Six', 'Unit type :  Offices', 'Amenities :  High-tech security system, spacious units, pantries, covered parking spaces, kitchens']","['https://assets.bayut.com/content/Al_Kifaf_Commercial_Building_Cover_24_06_4d645de29b.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_museum_in_al_fahidi_historical_district_12b13b78fa.jpg?w=3840']","['Parking', 'Gym', 'Getting around ', 'Restaurants nearby']"
2115,Wasl Topaz,https://www.bayut.com/buildings/wasl-topaz/,Ready, Al Karama,"Wasl Topaz is a low-rise residential building in Al Karama, one of the oldest communities in Dubai. Part of Bur Dubai, the residential community features several low-rise residential buildings. Wasl Topaz is developed by Wasl Properties and has four floors and the ground level is dedicated to retail outlets.","['Type of building :  Residential', 'Location :  Al Karama', 'Developer :  Wasl Properties', 'Number of floors :  4', 'Number of units :  90 units ', 'Unit type :  1, 2 and 3-bedroom apartments', 'Amenities :  Separate gyms for men and women and swimming pools']","['https://assets.bayut.com/content/Wasl_Topaz_Cover_13102020_6f87a214b5.jpg?w=3840', 'https://assets.bayut.com/content/wasl_Topaz_1_karama_entrance_48a6e4b476.jpg?w=3840', 'https://assets.bayut.com/content/wasl_Topaz_1_karama_parking_f616f515c7.jpg?w=3840', 'https://assets.bayut.com/content/wasl_Topaz_1_karama_street_parking_724cb025b3.jpg?w=3840', 'https://assets.bayut.com/content/Zabeel_Park_13102020_f2774157bc.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Dolphinarium_13102020_b1ab4a33ac.jpg?w=3840', 'https://assets.bayut.com/content/Etihad_Museum_Dubai_1024x640_1_56c8194d97.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Buying property', 'Getting around', 'Restaurants nearby']"
2116,Al Habbai Building,https://www.bayut.com/buildings/al-habbai-building-al-karama/,Ready, Karama,Al Karama is one of the oldest communities in Dubai. The area has a prime location close to various landmarks and popular spots. Zabeel Park and a number of consulates and official buildings are situated in the area. There are numerous affordable options when it comes to apartments for sale in Al Karama.,[],"['https://assets.bayut.com/content/Al_Habbai_Building_Al_Karama_Cover_14_04_ed87111bd6.jpg?w=3840', 'https://assets.bayut.com/content/Al_habbai_Street_View_15_04_b70b526bfb.jpg?w=3840', 'https://assets.bayut.com/content/Al_habbai_Parking_15_04_2c7dea9b11.jpg?w=3840', 'https://assets.bayut.com/content/Zabeel_Park_Al_Habbai_10_04_1832ebd64e.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Frame_Al_Habbai_10_04_6281d6dd43.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Fountain_Al_Habbai_10_04_4917418634.jpg?w=3840']",['Al Habbai Building is a residential building located in Al Karama. It is developed by Al Habbai Contracting Developers. It has 13 floors and features 1 and 2-bedroom apartments.']
2117,Rose 8 Building,https://www.bayut.com/buildings/rose-8-building-al-karama/,Ready, Al Karama,"Rose 8 is a low-rise mixed-use building located in Al Karama, Bur Dubai. The building has 4 floors that feature apartments and office spaces along with other amenities. There are 1-bed and 2-bed units available for rent in the building. Moreover, the building is well-maintained and secure and has covered parking spaces for residents.","['Type of building :  Mixed-use', 'Location :  Al Karama', 'Number of floors :  4', 'Unit type :  1-bed and 2-bed apartments and offices', 'Amenities :  Gymnasium, swimming pool, covered parking spaces, round the clock security and maintenance and more']",['https://assets.bayut.com/content/Rose_8_Cover_21_11_22_ec355cfcbd.jpg?w=3840'],"['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2118,Al Najah Building,https://www.bayut.com/buildings/al-najah-building/,Ready, Al Karama,"Al Najah Building is a low-rise residential complex in Al Karama. It has two 4-storey towers offering 1, 2 and 3-bedroom flats with retail options and parking space on the ground floor.","['Type of building :  Residential', 'Location :  Al Karama', 'Number of floors :  4', 'Unit type :  1, 2 and 3-bedroom apartments', 'Type of ownership :  Leasehold', 'Amenities :  Gym and swimming pool']","['https://assets.bayut.com/content/Al_Najah_Building_11112021_83a2f6a4ce.jpg?w=3840', 'https://assets.bayut.com/content/Zabeel_Park_Dubai_23072021_2fea24b9c6.jpg?w=3840', 'https://assets.bayut.com/content/dubai_dolphinarium_for_pearl_residence_al_sufouh_e12466f205.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Buying property', 'ROI', 'Getting around', 'Restaurants nearby']"
