id,city,area,community,part,source
1500,dubai,jumeirah village triangle (jvt),jvt district 3,sonate residences,https://uae.dubizzle.com/
1501,dubai,jumeirah village triangle (jvt),jvt district 3,the community,https://uae.dubizzle.com/
1502,dubai,jumeirah village triangle (jvt),jvt district 3,terhab hotel and towers,https://uae.dubizzle.com/
1503,dubai,jumeirah village triangle (jvt),jvt district 3,pacific edmonton,https://uae.dubizzle.com/
1504,dubai,jumeirah village triangle (jvt),jvt district 3,cavendish square,https://uae.dubizzle.com/
1505,dubai,jumeirah village triangle (jvt),jvt district 3,district 3b,https://uae.dubizzle.com/
1506,dubai,jumeirah village triangle (jvt),jvt district 3,golden wood views,https://uae.dubizzle.com/
1507,dubai,jumeirah village triangle (jvt),jvt district 7,volga tower,https://uae.dubizzle.com/
1508,dubai,jumeirah village triangle (jvt),jvt district 7,tranquil wellness tower,https://uae.dubizzle.com/
1509,dubai,jumeirah village triangle (jvt),jvt district 7,the one,https://uae.dubizzle.com/
1510,dubai,jumeirah village triangle (jvt),jvt district 7,zazen one,https://uae.dubizzle.com/
1511,dubai,jumeirah village triangle (jvt),jvt district 7,district 7b,https://uae.dubizzle.com/
1512,dubai,jumeirah village triangle (jvt),jvt district 4,fashionz by danube,https://uae.dubizzle.com/
1513,dubai,jumeirah village triangle (jvt),jvt district 4,seslia tower,https://uae.dubizzle.com/
1514,dubai,jumeirah village triangle (jvt),jvt district 4,al manara tower,https://uae.dubizzle.com/
1515,dubai,jumeirah village triangle (jvt),jvt district 4,belmont residences,https://uae.dubizzle.com/
1516,dubai,jumeirah village triangle (jvt),jvt district 4,miami 2 by samana,https://uae.dubizzle.com/
1517,dubai,jumeirah village triangle (jvt),jvt district 4,elbrus tower,https://uae.dubizzle.com/
1518,dubai,jumeirah village triangle (jvt),jvt district 4,green park,https://uae.dubizzle.com/
1519,dubai,jumeirah village triangle (jvt),jvt district 4,district 4b,https://uae.dubizzle.com/
1520,dubai,jumeirah village triangle (jvt),jvt district 4,district 4e,https://uae.dubizzle.com/
1521,dubai,jumeirah village triangle (jvt),jvt district 2,al jawhara residences,https://uae.dubizzle.com/
1522,dubai,jumeirah village triangle (jvt),jvt district 2,lilium tower,https://uae.dubizzle.com/
1523,dubai,jumeirah village triangle (jvt),jvt district 2,cloud tower,https://uae.dubizzle.com/
1524,dubai,jumeirah village triangle (jvt),jvt district 2,rosemont residences,https://uae.dubizzle.com/
1525,dubai,jumeirah village triangle (jvt),jvt district 2,district 2g,https://uae.dubizzle.com/
1526,dubai,jumeirah village triangle (jvt),jvt district 2,district 2f,https://uae.dubizzle.com/
1527,dubai,jumeirah village triangle (jvt),jvt district 1,555 park views,https://uae.dubizzle.com/
1528,dubai,jumeirah village triangle (jvt),jvt district 1,la residence,https://uae.dubizzle.com/
1529,dubai,jumeirah village triangle (jvt),jvt district 1,maya 5,https://uae.dubizzle.com/
1530,dubai,jumeirah village triangle (jvt),jvt district 1,altai tower,https://uae.dubizzle.com/
1531,dubai,jumeirah village triangle (jvt),jvt district 1,district 1a,https://uae.dubizzle.com/
1532,dubai,jumeirah village triangle (jvt),jvt district 1,emerald vision tower,https://uae.dubizzle.com/
1533,dubai,jumeirah village triangle (jvt),jvt district 1,district 1b,https://uae.dubizzle.com/
1534,dubai,jumeirah village triangle (jvt),jvt district 1,district 1c,https://uae.dubizzle.com/
1535,dubai,jumeirah village triangle (jvt),jvt district 5,the imperial residence,https://uae.dubizzle.com/
1536,dubai,jumeirah village triangle (jvt),jvt district 5,taraf 2 residence,https://uae.dubizzle.com/
1537,dubai,jumeirah village triangle (jvt),jvt district 5,district 5f,https://uae.dubizzle.com/
1538,dubai,jumeirah village triangle (jvt),jvt district 9,district 9k,https://uae.dubizzle.com/
1539,dubai,jumeirah village triangle (jvt),jvt district 9,district 9l,https://uae.dubizzle.com/
1540,dubai,jumeirah village triangle (jvt),jvt district 9,district 9f,https://uae.dubizzle.com/
1541,dubai,jumeirah village triangle (jvt),jvt district 9,district 9g,https://uae.dubizzle.com/
1542,dubai,jumeirah village triangle (jvt),jvt district 9,district 9a,https://uae.dubizzle.com/
1543,dubai,jumeirah village triangle (jvt),jvt district 9,district 9j,https://uae.dubizzle.com/
1544,dubai,jumeirah village triangle (jvt),jvt district 8,district 8n,https://uae.dubizzle.com/
1545,dubai,jumeirah village triangle (jvt),jvt district 8,district 8o,https://uae.dubizzle.com/
1546,dubai,jumeirah village triangle (jvt),jvt district 8,district 8j,https://uae.dubizzle.com/
1547,dubai,jumeirah village triangle (jvt),jvt district 8,district 8v,https://uae.dubizzle.com/
1565,dubai,sobha hartland,the crest,the crest tower b,https://uae.dubizzle.com/
1566,dubai,sobha hartland,the crest,the crest tower c,https://uae.dubizzle.com/
1567,dubai,sobha hartland,the crest,the crest tower a,https://uae.dubizzle.com/
1568,dubai,sobha hartland,the crest,the crest tower d,https://uae.dubizzle.com/
1569,dubai,sobha hartland,sobha creek vistas heights,sobha creek vistas heights tower a,https://uae.dubizzle.com/
1570,dubai,sobha hartland,sobha creek vistas heights,sobha creek vistas heights tower b,https://uae.dubizzle.com/
1571,dubai,sobha hartland,sobha creek vistas,sobha creek vistas tower a,https://uae.dubizzle.com/
1572,dubai,sobha hartland,sobha creek vistas,sobha creek vistas tower b,https://uae.dubizzle.com/
1573,dubai,sobha hartland,hartland greens,building 1,https://uae.dubizzle.com/
1574,dubai,sobha hartland,hartland greens,building 2,https://uae.dubizzle.com/
1575,dubai,sobha hartland,hartland greens,building 6,https://uae.dubizzle.com/
1576,dubai,sobha hartland,hartland greens,building 3,https://uae.dubizzle.com/
1577,dubai,sobha hartland,hartland greens,building 4,https://uae.dubizzle.com/
1578,dubai,sobha hartland,hartland greens,building 5,https://uae.dubizzle.com/
1579,dubai,sobha hartland,sobha creek vistas reserve,sobha creek vistas reserve tower b,https://uae.dubizzle.com/
1580,dubai,sobha hartland,sobha creek vistas reserve,sobha creek vistas reserve tower a,https://uae.dubizzle.com/
1581,dubai,sobha hartland,kensington waters,kensington waters tower a,https://uae.dubizzle.com/
1582,dubai,sobha hartland,kensington waters,kensington waters tower b,https://uae.dubizzle.com/
1583,dubai,sobha hartland,wilton park residences,wilton park residences ii,https://uae.dubizzle.com/
1584,dubai,sobha hartland,wilton park residences,wilton park residences i,https://uae.dubizzle.com/
1585,dubai,sobha hartland,the terraces,the terraces north,https://uae.dubizzle.com/
1586,dubai,sobha hartland,the terraces,the terraces south,https://uae.dubizzle.com/
1587,dubai,damac lagoons,lagoon views,lagoon views 2 tower a,https://uae.dubizzle.com/
1588,dubai,damac lagoons,lagoon views,lagoon views 2 tower c,https://uae.dubizzle.com/
1589,dubai,damac lagoons,lagoon views,lagoon views 2 tower b,https://uae.dubizzle.com/
1590,dubai,damac lagoons,lagoon views,lagoon views 1 tower a,https://uae.dubizzle.com/
1591,dubai,damac lagoons,lagoon views,lagoon views 1 tower b,https://uae.dubizzle.com/
1598,sharjah,aljada,nasaq,nasaq 1,https://www.bayut.com/
1599,sharjah,aljada,nasaq,nasaq 6,https://www.bayut.com/
1600,sharjah,aljada,nasaq,nasaq 4,https://www.bayut.com/
1601,sharjah,aljada,nasaq,nasaq 3,https://www.bayut.com/
1602,sharjah,aljada,misk apartments,misk 4,https://www.bayut.com/
1603,sharjah,aljada,misk apartments,misk 1,https://www.bayut.com/
1604,sharjah,aljada,misk apartments,misk 2,https://www.bayut.com/
1608,sharjah,aljada,east village,the link 1,https://www.bayut.com/
1611,ajman,al rashidiya,al rashidiya 3,ajman one towers,https://www.bayut.com/
1612,ajman,al rashidiya,al rashidiya 3,ajman one phase 2,https://www.bayut.com/
1619,ajman,al rashidiya,al rashidiya 2,falcon towers,https://www.bayut.com/
1623,ras al khaimah,mina al arab,hayat island,marbella villas,https://www.bayut.com/
1628,ras al khaimah,mina al arab,hayat island,nasim lofts,https://www.bayut.com/
1629,ras al khaimah,mina al arab,quattro del mar,quattro del mar building 4,https://www.bayut.com/
1630,ras al khaimah,mina al arab,quattro del mar,quattro del mar building 2,https://www.bayut.com/
1631,ras al khaimah,mina al arab,quattro del mar,quattro del mar building 1,https://www.bayut.com/
1633,sharjah,muwaileh,al zahia,al zahia garden apartments,https://www.bayut.com/
1644,ajman,al nuaimiya,al nuaimiya 3,city tower,https://www.bayut.com/
1645,ajman,al nuaimiya,al nuaimiya 1,nuaimia one tower,https://www.bayut.com/
1648,sharjah,barashi,hayyan,arim,https://www.bayut.com/
1654,sharjah,al rahmaniya,shaghrafa 1,sharjah sustainable city,https://www.bayut.com/
1667,ajman,emirates city,lake view tower,lake view tower 2,https://www.bayut.com/
1668,ajman,al zorah,district 9,the strip,https://www.bayut.com/
1670,sharjah,al khan,maryam island,topaz residences,https://www.bayut.com/
1679,ajman,al zorah,the fairways,golf villas,https://www.bayut.com/
1680,ajman,al zorah,the shores,seaside hills residence,https://www.bayut.com/
1681,ajman,al zorah,beach village,beach hills villas,https://www.bayut.com/
1684,abu dhabi,al reef,al reef downtown,building 21,https://www.bayut.com/
1685,dubai,jumeirah lake towers (jlt),jlt cluster h,concorde tower,https://www.bayut.com/
1736,abu dhabi,yas island,yas bay,icon tower,https://www.bayut.com/
1768,ras al khaimah,mina al arab,hayat island,nb collection,https://www.bayut.com/
1817,ras al khaimah,al hamra village,al hamra village marina apartments,marina apartment h,https://www.bayut.com/
1840,ajman,emirates city,paradise lakes,paradise lakes b4,https://www.bayut.com/
1852,sharjah,sharjah waterfront city,ajmal makan,al thuraya island,https://www.bayut.com/
1867,abu dhabi,al raha beach,amwaj,amwaj 1,https://www.bayut.com/
1868,ras al khaimah,al dhait,al dhait south,the cove rotana resort,https://www.bayut.com/
1887,abu dhabi,al reef,al reef downtown,building 8,https://www.bayut.com
